Timestamp,ForwardX,ForwardY,ForwardZ,EulerAngleX,EulerAngleY,EulerAngleZ
17.8032,0.776329,-0.596743,0.203004,36.637000,75.345740,9.209630
17.8177,0.775094,-0.593544,0.216644,36.408940,74.383960,8.890271
17.8321,0.773730,-0.590363,0.229812,36.182790,73.457620,8.608371
17.8475,0.772098,-0.587285,0.242820,35.964600,72.541930,8.205413
17.8622,0.771814,-0.582282,0.255445,35.611170,71.687140,7.932960
17.8749,0.770970,-0.577805,0.267856,35.296300,70.841370,7.627499
17.8870,0.769951,-0.571940,0.282950,34.885630,69.822040,7.385468
17.9009,0.768700,-0.566400,0.297138,34.499570,68.866200,7.165217
17.9150,0.766877,-0.561147,0.311473,34.135120,67.895090,7.007632
17.9304,0.764490,-0.556157,0.325951,33.790470,66.908360,6.834465
17.9453,0.763241,-0.549524,0.339833,33.334380,65.999000,6.798577
17.9583,0.760391,-0.543785,0.355109,32.941680,64.967010,6.487425
17.9716,0.757004,-0.537618,0.371365,32.521640,63.868740,5.978420
17.9844,0.754165,-0.530766,0.386681,32.057240,62.854550,5.613648
17.9989,0.749875,-0.525524,0.401885,31.703520,61.811560,5.324440
18.0128,0.746302,-0.519275,0.416398,31.283630,60.840760,5.198431
18.0275,0.741720,-0.513007,0.432059,30.864330,59.778770,5.003118
18.0430,0.736616,-0.506937,0.447673,30.460000,58.711160,4.766146
18.0564,0.721469,-0.490941,0.488323,29.402450,55.908050,4.072122
18.0711,0.719914,-0.490901,0.490654,29.399780,55.723790,4.017581
18.0836,0.715540,-0.485746,0.502050,29.061340,54.945060,4.048042
18.0975,0.710227,-0.480834,0.514176,28.739870,54.096990,3.983612
18.1126,0.704360,-0.476178,0.526434,28.436080,53.225810,3.989856
18.1262,0.702412,-0.478408,0.527014,28.581450,53.119410,3.981028
18.1381,0.695323,-0.473924,0.540299,28.289300,52.151080,3.851764
18.1518,0.686617,-0.470292,0.554422,28.053220,51.080210,3.838099
18.1674,0.677775,-0.465995,0.568744,27.774610,49.998850,3.757574
18.1833,0.669801,-0.461136,0.581998,27.460410,49.012240,3.769882
18.1947,0.661576,-0.456227,0.595126,27.143880,48.026760,3.743321
18.2064,0.654121,-0.449039,0.608678,26.682070,47.060970,3.719920
18.2188,0.646761,-0.440618,0.622540,26.143320,46.093170,3.675193
18.2328,0.637679,-0.433566,0.636699,25.694100,45.044090,3.645525
18.2468,0.628572,-0.425010,0.651356,25.151290,43.980180,3.708910
18.2608,0.618950,-0.416720,0.665767,24.627700,42.912990,3.831656
18.2745,0.609462,-0.408683,0.679363,24.122150,41.895510,3.948399
18.2901,0.600018,-0.399305,0.693205,23.534730,40.878520,4.034057
18.3026,0.590613,-0.390418,0.706222,22.980500,39.905710,4.078493
18.3171,0.581250,-0.381878,0.718552,22.450070,38.970020,4.214276
18.3313,0.570478,-0.374194,0.731118,21.974510,37.964270,4.271341
18.3474,0.558595,-0.367507,0.743580,21.561930,36.914730,4.259343
18.3617,0.546543,-0.361475,0.755399,21.190820,35.886320,4.236619
18.3735,0.534602,-0.356234,0.766354,20.869100,34.899310,4.232707
18.3863,0.522925,-0.350419,0.777018,20.512930,33.940130,4.388671
18.3994,0.511502,-0.342351,0.788138,20.020140,32.983590,4.623616
18.4134,0.499512,-0.332409,0.799995,19.415040,31.980370,4.893747
18.4275,0.487048,-0.324076,0.811023,18.909610,30.986310,5.035236
18.4436,0.473603,-0.314795,0.822559,18.348450,29.931960,5.051980
18.4560,0.460360,-0.307231,0.832873,17.892440,28.931030,5.170757
18.4706,0.447147,-0.300463,0.842485,17.485420,27.957000,5.294612
18.4838,0.432874,-0.297166,0.851066,17.287450,26.959040,5.306388
18.4970,0.420709,-0.292297,0.858817,16.995500,26.098890,5.304678
18.5117,0.409615,-0.287857,0.865652,16.729720,25.322880,5.439249
18.5256,0.397075,-0.283462,0.872915,16.466920,24.460040,5.686761
18.5396,0.383394,-0.278536,0.880583,16.172840,23.527640,5.879574
18.5532,0.368644,-0.273460,0.888438,15.870270,22.535280,6.088362
18.5662,0.354270,-0.267672,0.896016,15.525790,21.573020,6.190810
18.5799,0.339733,-0.263044,0.902989,15.250750,20.617890,6.154653
18.5931,0.326291,-0.259484,0.908957,15.039430,19.746790,6.169637
18.6069,0.314481,-0.259116,0.913215,15.017590,19.001990,6.310822
18.6211,0.301365,-0.258923,0.917681,15.006180,18.180080,6.512591
18.6359,0.288079,-0.256263,0.922681,14.848420,17.339380,6.649598
18.6487,0.274997,-0.250122,0.928340,14.484730,16.500590,6.641989
18.6623,0.263457,-0.243286,0.933489,14.080560,15.760580,6.635000
18.6762,0.254366,-0.239327,0.937028,13.846820,15.187550,6.676010
18.6897,0.243499,-0.235876,0.940782,13.643280,14.511220,6.770170
18.7050,0.234419,-0.233587,0.943655,13.508370,13.950770,6.742033
18.7177,0.223576,-0.231821,0.946717,13.404320,13.287510,6.689157
18.7316,0.212808,-0.228777,0.949934,13.225100,12.627140,6.613907
18.7454,0.201588,-0.223669,0.953590,12.924600,11.936540,6.541593
18.7601,0.189485,-0.219949,0.956932,12.706010,11.200400,6.538022
18.7740,0.176922,-0.218033,0.959771,12.593550,10.444500,6.543496
18.7889,0.165718,-0.216917,0.962021,12.528040,9.773845,6.556679
18.8019,0.154413,-0.215663,0.964182,12.454430,9.098594,6.580007
18.8156,0.142972,-0.213238,0.966483,12.312180,8.414723,6.634703
18.8286,0.130045,-0.210869,0.968825,12.173270,7.645104,6.671260
18.8452,0.115815,-0.208588,0.971122,12.039610,6.800892,6.668764
18.8592,0.102531,-0.207289,0.972892,11.963500,6.016060,6.682005
18.8717,0.089177,-0.207624,0.974135,11.983160,5.230569,6.657965
18.8849,0.076551,-0.206882,0.975367,11.939660,4.487627,6.623496
18.8987,0.063841,-0.204834,0.976713,11.819750,3.739693,6.556666
18.9129,0.050821,-0.202773,0.977906,11.699150,2.974931,6.519026
18.9264,0.035556,-0.201039,0.978938,11.597690,2.080114,6.493425
18.9426,0.021381,-0.197391,0.980092,11.384420,1.249699,6.458747
18.9551,0.008427,-0.193212,0.981121,11.140310,0.492089,6.392921
18.9680,-0.004071,-0.185986,0.982544,10.718650,359.762600,6.265335
18.9824,-0.015691,-0.183255,0.982940,10.559440,359.085400,6.244766
18.9966,-0.027947,-0.181719,0.982953,10.469920,358.371400,6.150427
19.0102,-0.039192,-0.180718,0.982754,10.411580,357.716200,5.835961
19.0262,-0.048844,-0.179585,0.982529,10.345600,357.154000,5.564616
19.0387,-0.056411,-0.178286,0.982360,10.269930,356.713500,5.387823
19.0524,-0.062375,-0.177369,0.982166,10.216560,356.366200,5.297528
19.0659,-0.069037,-0.175696,0.982021,10.119160,355.978700,5.172560
19.0818,-0.073597,-0.176526,0.981541,10.167450,355.711900,4.987768
19.0944,-0.077156,-0.178567,0.980898,10.286330,355.502400,4.692778
19.1072,-0.082425,-0.178420,0.980496,10.277720,355.194800,4.400850
19.1239,-0.087105,-0.179399,0.979913,10.334730,354.920300,4.105818
19.1356,-0.092416,-0.180581,0.979209,10.403620,354.608500,3.898708
19.1501,-0.094629,-0.181669,0.978796,10.466970,354.477900,3.703382
19.1644,-0.097306,-0.182466,0.978385,10.513460,354.320300,3.527736
19.1772,-0.100236,-0.184658,0.977678,10.641210,354.146200,3.392713
19.1941,-0.103184,-0.184442,0.977412,10.628610,353.973700,3.186847
19.2081,-0.106366,-0.185243,0.976919,10.675300,353.786200,2.992613
19.2195,-0.106538,-0.185035,0.976940,10.663170,353.776300,2.814819
19.2333,-0.103933,-0.185197,0.977190,10.672630,353.928900,2.672247
19.2469,-0.104308,-0.185889,0.977019,10.712950,353.906100,2.518091
19.2615,-0.105689,-0.186089,0.976832,10.724650,353.824900,2.341959
19.2764,-0.097191,-0.182219,0.978443,10.499020,354.327300,2.164146
19.2897,-0.091476,-0.179130,0.979563,10.319100,354.664900,2.031097
19.3021,-0.087252,-0.179959,0.979797,10.367390,354.911200,1.922982
19.3158,-0.084350,-0.181978,0.979678,10.485000,355.079000,1.728150
19.3300,-0.082386,-0.186589,0.978978,10.753790,355.189600,1.490747
19.3447,-0.080672,-0.189687,0.978525,10.934510,355.287000,1.333623
19.3574,-0.077958,-0.191997,0.978294,11.069350,355.443800,1.175291
19.3733,-0.074294,-0.196160,0.977753,11.312480,355.654800,1.006597
19.3864,-0.071658,-0.199061,0.977364,11.482060,355.806700,0.827938
19.3990,-0.068424,-0.200634,0.977274,11.574040,355.995000,0.657877
19.4129,-0.065347,-0.200574,0.977497,11.570540,356.175400,0.508971
19.4264,-0.063750,-0.197107,0.978307,11.367830,356.271600,0.348820
19.4426,-0.062040,-0.198403,0.978155,11.443570,356.370800,0.377721
19.4560,-0.058792,-0.198956,0.978243,11.475890,356.560700,0.390258
19.4695,-0.055568,-0.199004,0.978422,11.478740,356.749500,0.295821
19.4838,-0.052103,-0.199894,0.978431,11.530740,356.951800,0.314292
19.4968,-0.046785,-0.196965,0.979294,11.359510,357.264800,0.329262
19.5111,-0.040037,-0.193606,0.980262,11.163280,357.661200,0.458553
19.5263,-0.031463,-0.187771,0.981709,10.822750,358.164300,0.773762
19.5427,-0.026212,-0.184529,0.982478,10.633650,358.471700,0.989323
19.5535,-0.025323,-0.185519,0.982314,10.691420,358.523300,1.413003
19.5673,-0.023496,-0.182404,0.982943,10.509830,358.630700,1.797074
19.5813,-0.020027,-0.178711,0.983698,10.294710,358.833600,2.271123
19.5944,-0.010678,-0.174230,0.984647,10.033860,359.378700,2.811300
19.6101,-0.004031,-0.170831,0.985292,9.836127,359.765600,3.098461
19.6246,0.006462,-0.169263,0.985550,9.744954,0.375692,3.541589
19.6354,0.015216,-0.165667,0.986064,9.535964,0.884070,3.871676
19.6496,0.022824,-0.161427,0.986621,9.289712,1.325201,4.159092
19.6648,0.031139,-0.157432,0.987039,9.057896,1.806954,4.448029
19.6777,0.041054,-0.153020,0.987370,8.801971,2.380935,4.787739
19.6923,0.049952,-0.149482,0.987502,8.596883,2.895799,5.058930
19.7057,0.059313,-0.146958,0.987363,8.450686,3.437736,5.351170
19.7189,0.068490,-0.144355,0.987153,8.299956,3.968891,5.662580
19.7322,0.076545,-0.141924,0.986914,8.159177,4.434993,5.950825
19.7455,0.084256,-0.139503,0.986631,8.019079,4.881083,6.258334
19.7592,0.092740,-0.139092,0.985927,7.995291,5.373668,6.687283
19.7729,0.101186,-0.137483,0.985322,7.902216,5.863351,7.065519
19.7881,0.107952,-0.136210,0.984781,7.828564,6.255809,7.418100
19.8018,0.114777,-0.131979,0.984585,7.583940,6.649164,7.700054
19.8154,0.121675,-0.127497,0.984347,7.324991,7.046583,7.925683
19.8292,0.128226,-0.124925,0.983845,7.176450,7.425595,8.119570
19.8442,0.135499,-0.122694,0.983151,7.047606,7.847125,8.413035
19.8592,0.142441,-0.122341,0.982214,7.027207,8.251522,8.662096
19.8718,0.149015,-0.121709,0.981316,6.990736,8.634499,8.832295
19.8845,0.154951,-0.120312,0.980569,6.910112,8.979702,9.010298
19.8989,0.160269,-0.117572,0.980046,6.752021,9.287496,9.160539
19.9118,0.164250,-0.114394,0.979763,6.568696,9.516714,9.265171
19.9261,0.168049,-0.110848,0.979527,6.364208,9.734997,9.341755
19.9424,0.171618,-0.106680,0.979371,6.123965,9.939215,9.417794
19.9547,0.175547,-0.101207,0.979255,5.808698,10.163230,9.532475
19.9668,0.179755,-0.094498,0.979162,5.422410,10.402540,9.703420
19.9829,0.184558,-0.088655,0.978815,5.086237,10.677870,9.904668
19.9956,0.189899,-0.082627,0.978321,4.739610,10.984930,10.088450
20.0097,0.194853,-0.077221,0.977788,4.428863,11.270240,10.269320
20.0259,0.199165,-0.073589,0.977199,4.220176,11.519780,10.325470
20.0392,0.203942,-0.069479,0.976514,3.984053,11.796490,10.436680
20.0523,0.209846,-0.067129,0.975427,3.849077,12.141120,10.572340
20.0666,0.215860,-0.063779,0.974339,3.656722,12.491850,10.711220
20.0800,0.222604,-0.059794,0.973074,3.428009,12.885450,10.850350
20.0939,0.229385,-0.055731,0.971739,3.194812,13.281900,11.097730
20.1089,0.234885,-0.051830,0.970640,2.970981,13.603480,11.292070
20.1249,0.239914,-0.049094,0.969552,2.814012,13.898540,11.442620
20.1360,0.245210,-0.047467,0.968307,2.720675,14.210580,11.572950
20.1511,0.250065,-0.047220,0.967077,2.706530,14.497870,11.650930
20.1632,0.254977,-0.045087,0.965895,2.584161,14.787620,11.700940
20.1779,0.260149,-0.043710,0.964579,2.505190,15.093690,11.797060
20.1915,0.265508,-0.042929,0.963153,2.460400,15.411690,11.910480
20.2068,0.270154,-0.042692,0.961870,2.446808,15.688080,11.966930
20.2188,0.274178,-0.042678,0.960732,2.446005,15.927930,11.961730
20.2326,0.276319,-0.042264,0.960136,2.422287,16.055340,11.967810
20.2471,0.278698,-0.040455,0.959526,2.318522,16.196160,11.981770
20.2618,0.278743,-0.036712,0.959664,2.103934,16.196410,11.920010
20.2772,0.278780,-0.033982,0.959754,1.947390,16.197000,12.016580
20.2900,0.279811,-0.032085,0.959519,1.838634,16.257530,12.075440
20.3038,0.281174,-0.029993,0.959188,1.718711,16.337860,12.051400
20.3166,0.283048,-0.028276,0.958689,1.620314,16.448970,11.996300
20.3310,0.285579,-0.028523,0.957931,1.634448,16.600410,11.946750
20.3437,0.289026,-0.028275,0.956904,1.620271,16.806550,11.878870
20.3601,0.292474,-0.028577,0.955846,1.637551,17.013310,11.720500
20.3744,0.296068,-0.029947,0.954697,1.716084,17.229530,11.580350
20.3866,0.299056,-0.033149,0.953660,1.899659,17.410770,11.454960
20.3991,0.301526,-0.035004,0.952815,2.005985,17.560360,11.302330
20.4132,0.302396,-0.038550,0.952402,2.209311,17.615110,11.155260
20.4275,0.303319,-0.041460,0.951987,2.376191,17.672740,11.114190
20.4434,0.303120,-0.044146,0.951929,2.530227,17.662870,11.105030
20.4566,0.302166,-0.043871,0.952245,2.514443,17.605220,11.134340
20.4704,0.300229,-0.040986,0.952986,2.348974,17.486540,11.226280
20.4847,0.299040,-0.038773,0.953453,2.222091,17.413480,11.282500
20.4970,0.297636,-0.035656,0.954013,2.043366,17.327030,11.223370
20.5106,0.296885,-0.033262,0.954334,1.906131,17.280470,11.121060
20.5259,0.296830,-0.032518,0.954377,1.863457,17.276720,10.931010
20.5397,0.297373,-0.032878,0.954195,1.884115,17.309510,10.731750
20.5533,0.299147,-0.033517,0.953618,1.920765,17.416450,10.526410
20.5661,0.301952,-0.035145,0.952675,2.014064,17.586090,10.309140
20.5809,0.305003,-0.037461,0.951614,2.146832,17.771220,10.057320
20.5940,0.306279,-0.037903,0.951187,2.172175,17.848350,9.911605
20.6106,0.309965,-0.043064,0.949772,2.468128,18.074460,9.649817
20.6231,0.311813,-0.047812,0.948940,2.740468,18.190060,9.537397
20.6350,0.312786,-0.054039,0.948285,3.097714,18.254840,9.472949
20.6493,0.313035,-0.059301,0.947889,3.399704,18.275510,9.439431
20.6636,0.311427,-0.062539,0.948210,3.585566,18.182100,9.438190
20.6778,0.310330,-0.062874,0.948547,3.604782,18.116210,9.437309
20.6933,0.308700,-0.061937,0.949141,3.550974,18.016690,9.419312
20.7072,0.307762,-0.060839,0.949516,3.487973,17.958810,9.353121
20.7197,0.307519,-0.061483,0.949554,3.524913,17.944890,9.258308
20.7341,0.308052,-0.061730,0.949365,3.539091,17.977310,9.086465
20.7474,0.308687,-0.062970,0.949077,3.610290,18.017130,8.908663
20.7615,0.310118,-0.065410,0.948445,3.750385,18.106450,8.671962
20.7767,0.312264,-0.068540,0.947520,3.930132,18.240090,8.447458
20.7910,0.316459,-0.072800,0.945809,4.174806,18.499770,8.184646
20.8028,0.319061,-0.075640,0.944711,4.337996,18.661600,7.893392
20.8166,0.322790,-0.079623,0.943116,4.566867,18.893970,7.467236
20.8303,0.324543,-0.083363,0.942190,4.781921,19.006600,7.207130
20.8451,0.325748,-0.087635,0.941386,5.027542,19.087170,6.954741
20.8598,0.323438,-0.097227,0.941241,5.579504,18.964210,6.810695
20.8740,0.321851,-0.104117,0.941048,5.976283,18.881360,6.620255
20.8865,0.315922,-0.112889,0.942045,6.481860,18.539270,6.536568
20.9005,0.311294,-0.116984,0.943086,6.718055,18.267000,6.412811
20.9138,0.304657,-0.117152,0.945230,6.727787,17.864620,6.249569
20.9279,0.298124,-0.116907,0.947341,6.713618,17.468570,6.040924
20.9438,0.290019,-0.114102,0.950194,6.551847,16.973290,5.825849
20.9568,0.283188,-0.112276,0.952470,6.446555,16.558240,5.522229
20.9702,0.276521,-0.111969,0.954463,6.428850,16.157030,5.143937
20.9835,0.270291,-0.111859,0.956258,6.422505,15.783210,4.776445
20.9975,0.266072,-0.114019,0.957186,6.547066,15.534470,4.478948
21.0118,0.262250,-0.119346,0.957592,6.854355,15.315740,4.117108
21.0260,0.257509,-0.127690,0.957802,7.336118,15.048340,3.663856
21.0404,0.251124,-0.138184,0.958041,7.942794,14.688050,3.187945
21.0527,0.244362,-0.146953,0.958484,8.450381,14.302650,2.775029
21.0666,0.237532,-0.156998,0.958609,9.032707,13.916900,2.413050
21.0802,0.230287,-0.165169,0.959003,9.507044,13.502880,2.070571
21.0947,0.219570,-0.180521,0.958750,10.400100,12.899260,1.829612
21.1090,0.208742,-0.195226,0.958287,11.257930,12.288700,1.657244
21.1236,0.197004,-0.205348,0.958656,11.849860,11.612620,1.522455
21.1357,0.188026,-0.210559,0.959329,12.155110,11.089230,1.417645
21.1502,0.173767,-0.208374,0.962489,12.027080,10.233880,1.481010
21.1639,0.160254,-0.210370,0.964398,12.144000,9.434646,1.300453
21.1771,0.145831,-0.212827,0.966146,12.288090,8.583500,1.160833
21.1936,0.130995,-0.216847,0.967377,12.523880,7.711686,1.041552
21.2076,0.115640,-0.223306,0.967865,12.903290,6.813354,0.629555
21.2202,0.100875,-0.234003,0.966989,13.532830,5.955455,0.012821
21.2340,0.085758,-0.254540,0.963252,14.746310,5.087600,359.384300
21.2474,0.072593,-0.270602,0.959950,15.700080,4.324594,358.817700
21.2626,0.059909,-0.281168,0.957787,16.329950,3.579154,358.079700
21.2769,0.051311,-0.279910,0.958654,16.254830,3.063782,357.552300
21.2911,0.040447,-0.278858,0.959480,16.192050,2.413893,357.163300
21.3036,0.035364,-0.271982,0.961653,15.782220,2.106039,357.634200
21.3177,0.028081,-0.277496,0.960316,16.110810,1.674927,358.376700
21.3319,0.017983,-0.285230,0.958291,16.572570,1.075062,358.238300
21.3453,0.008155,-0.296729,0.954927,17.261240,0.489265,358.123000
21.3611,0.001359,-0.302746,0.953070,17.622620,0.081703,358.278900
21.3740,-0.002379,-0.305562,0.952169,17.791970,359.856800,358.679100
21.3879,-0.005616,-0.308410,0.951237,17.963440,359.661700,358.947100
21.4015,-0.006707,-0.313616,0.949526,18.277290,359.595300,359.031500
21.4142,-0.007943,-0.322666,0.946479,18.824250,359.519200,358.853700
21.4286,-0.008318,-0.334713,0.942283,19.555100,359.494300,358.538900
21.4461,-0.006308,-0.345338,0.938457,20.202430,359.614900,358.355500
21.5673,-0.004200,-0.353140,0.935561,20.679460,359.742800,358.290400
21.5999,-0.002668,-0.358589,0.933492,21.013530,359.836200,358.202100
21.6132,0.008754,-0.353079,0.935553,20.675760,0.536077,0.314234
21.6683,0.018066,-0.349638,0.936711,20.465190,1.104929,359.973900
21.7096,0.021611,-0.347838,0.937306,20.355110,1.320795,359.846800
21.7344,0.018510,-0.351182,0.936124,20.559620,1.132785,0.001843
21.7614,0.015752,-0.352329,0.935744,20.629830,0.964396,0.663000
21.7745,0.012887,-0.349324,0.936914,20.445960,0.788064,1.219668
21.7882,0.011516,-0.347042,0.937779,20.306510,0.703558,1.307569
21.8004,0.010751,-0.343089,0.939241,20.065180,0.655797,1.806437
21.8144,0.009321,-0.337665,0.941220,19.734670,0.567363,2.295489
21.8292,0.008148,-0.334218,0.942460,19.525020,0.495364,2.586959
21.8432,0.005757,-0.329023,0.944304,19.209490,0.349328,2.709645
21.8566,0.004691,-0.323479,0.946224,18.873430,0.284068,2.831592
21.8720,0.005242,-0.312373,0.949945,18.202270,0.316171,2.873317
21.8827,0.005134,-0.302447,0.953152,17.604640,0.308611,3.033963
21.8987,0.005731,-0.289858,0.957053,16.849470,0.343117,3.259716
21.9123,0.003687,-0.276837,0.960910,16.071500,0.219849,3.461546
21.9254,0.001195,-0.266781,0.963757,15.472800,0.071052,3.602707
21.9386,-0.003814,-0.262243,0.964994,15.203190,359.773600,3.792479
21.9538,-0.008922,-0.256030,0.966628,14.834600,359.471200,3.901350
21.9662,-0.016954,-0.249153,0.968316,14.427420,358.996900,3.974673
21.9810,-0.026495,-0.238504,0.970780,13.798260,358.436600,4.042327
21.9952,-0.036146,-0.227725,0.973054,13.163170,357.872600,4.206397
22.0084,-0.048416,-0.215811,0.975234,12.463080,357.157800,4.386813
22.0216,-0.061284,-0.204571,0.976931,11.804400,356.410500,4.559106
22.0388,-0.073204,-0.196695,0.977728,11.343760,355.718100,4.705879
22.0494,-0.084629,-0.189286,0.978268,10.911090,355.055700,4.596029
22.0658,-0.096147,-0.182555,0.978483,10.518640,354.388100,4.407441
22.0776,-0.108622,-0.176900,0.978217,10.189230,353.663800,4.178274
22.0913,-0.122153,-0.172539,0.977399,9.935485,352.876300,3.862245
22.1046,-0.136228,-0.165743,0.976715,9.540375,352.059800,3.619232
22.1201,-0.150291,-0.156021,0.976253,8.976013,351.248200,3.295979
22.1329,-0.165574,-0.149388,0.974817,8.591458,350.360200,3.118125
22.1481,-0.182336,-0.145382,0.972429,8.359408,349.380000,2.936112
22.1620,-0.200986,-0.144422,0.968890,8.303803,348.280800,2.787325
22.1751,-0.222351,-0.148396,0.963607,8.533978,347.006500,2.681591
22.1956,-0.241744,-0.150909,0.958533,8.679631,345.845100,2.653408
22.2104,-0.263922,-0.152849,0.952356,8.792051,344.510600,2.715829
22.2208,-0.286290,-0.154048,0.945678,8.861578,343.157100,2.843322
22.2331,-0.308681,-0.154726,0.938497,8.900880,341.793500,3.007965
22.2556,-0.333957,-0.152617,0.930151,8.778637,340.250100,3.195216
22.2693,-0.356043,-0.149044,0.922507,8.571549,338.895800,3.370508
22.2847,-0.378271,-0.148930,0.913636,8.564904,337.509100,3.558707
22.2967,-0.400223,-0.152052,0.903716,8.745831,336.113200,3.587921
22.3126,-0.428990,-0.168209,0.887510,9.683709,334.202600,2.819259
22.3262,-0.495768,-0.179906,0.849616,10.364300,329.735600,2.055240
22.3400,-0.498824,-0.181411,0.847505,10.451960,329.519800,1.758492
22.3527,-0.522555,-0.194798,0.830054,11.232920,327.807800,1.484714
22.3680,-0.543585,-0.206991,0.813431,11.946090,326.246700,1.206549
22.3823,-0.563666,-0.218816,0.796493,12.639470,324.713600,0.880381
22.4005,-0.582329,-0.228622,0.780144,13.215930,323.260900,0.718144
22.4131,-0.597993,-0.235896,0.766001,13.644410,322.021900,0.842327
22.4264,-0.611728,-0.238845,0.754150,13.818360,320.952800,1.061861
22.4419,-0.622888,-0.236251,0.745785,13.665370,320.131000,1.212646
22.4580,-0.631286,-0.230602,0.740473,13.332490,319.550900,1.255390
22.4728,-0.637209,-0.225041,0.737103,13.005300,319.157300,1.076611
22.4927,-0.646287,-0.222519,0.729931,12.857020,318.478100,0.909079
22.5066,-0.645909,-0.219909,0.731055,12.703680,318.538500,0.663056
22.5345,-0.635033,-0.226108,0.738653,13.068050,319.313800,0.303516
22.5533,-0.650668,-0.228376,0.724207,13.201460,318.061700,359.454800
22.5807,-0.645401,-0.221936,0.730892,12.822740,318.554500,359.231600
22.5917,-0.642794,-0.224383,0.732440,12.966610,318.729600,359.535900
22.6104,-0.650836,-0.230670,0.723329,13.336500,318.019800,359.588400
22.6211,-0.656732,-0.235804,0.716310,13.639020,317.484600,359.468300
22.6375,-0.656290,-0.238850,0.715706,13.818670,317.479700,359.401000
22.6611,-0.652899,-0.237583,0.719220,13.743950,317.767200,359.478100
22.6744,-0.652804,-0.237691,0.719270,13.750300,317.773400,359.475200
22.6918,-0.647742,-0.237382,0.723934,13.732080,318.179300,359.318100
22.7059,-0.647643,-0.235579,0.724611,13.625750,318.210300,358.885600
22.7161,-0.645302,-0.229737,0.728565,13.281560,318.468200,358.698100
22.7322,-0.640430,-0.225500,0.734165,13.032290,318.901000,358.535100
22.7591,-0.635959,-0.219538,0.739838,12.681870,319.317900,358.239100
22.7765,-0.629005,-0.213890,0.747398,12.350420,319.916200,358.072400
22.7890,-0.617549,-0.216747,0.756078,12.518040,320.758800,358.095900
22.8003,-0.614329,-0.233032,0.753854,13.475650,320.822800,358.278200
22.8131,-0.609857,-0.241570,0.754797,13.979240,321.062600,358.325200
22.8295,-0.604024,-0.252558,0.755890,14.628900,321.372000,358.602700
22.8442,-0.597096,-0.261422,0.758377,15.154470,321.785400,358.878300
22.8563,-0.589517,-0.261376,0.764299,15.151740,322.356400,359.183000
22.8727,-0.582564,-0.259418,0.770274,15.035540,322.899500,359.383900
22.8859,-0.574454,-0.256437,0.777331,14.858730,323.535300,359.552800
22.8987,-0.567580,-0.256937,0.782200,14.888380,324.034600,359.655900
22.9144,-0.561045,-0.240216,0.792164,13.899300,324.692200,359.416200
22.9241,-0.553374,-0.236389,0.798685,13.673490,325.283600,359.364700
22.9349,-0.543895,-0.232658,0.806256,13.453600,325.996600,359.314100
22.9487,-0.528772,-0.241989,0.813537,14.003980,326.977500,359.306400
22.9628,-0.520802,-0.229102,0.822361,13.244190,327.653900,359.111000
22.9788,-0.512909,-0.221376,0.829408,12.789860,328.267200,359.137400
22.9931,-0.503183,-0.213766,0.837323,12.343160,328.996600,359.436400
23.0082,-0.492998,-0.207326,0.844967,11.965700,329.738500,359.745600
23.0189,-0.482101,-0.204103,0.852010,11.776980,330.497100,0.042693
23.0327,-0.471934,-0.199284,0.858815,11.495090,331.210400,0.459548
23.0490,-0.461847,-0.197398,0.864715,11.384840,331.893200,0.943104
23.0628,-0.450586,-0.197418,0.870631,11.385990,332.636700,1.574234
23.0756,-0.438160,-0.196341,0.877192,11.323070,333.457700,2.218835
23.0924,-0.424503,-0.193578,0.884491,11.161650,334.361800,2.569619
23.1042,-0.412186,-0.192280,0.890579,11.085870,335.163900,2.756504
23.1189,-0.400454,-0.192023,0.895971,11.070840,335.917800,2.844449
23.1301,-0.388836,-0.190861,0.901320,11.003040,336.664300,2.866565
23.1455,-0.378063,-0.184190,0.907272,10.613910,337.378400,2.603060
23.1599,-0.365163,-0.180969,0.913185,10.426190,338.204600,2.561300
23.1730,-0.355680,-0.173224,0.918415,9.975347,338.829800,2.314001
23.1853,-0.342619,-0.174657,0.923097,10.058690,339.637000,2.020235
23.1979,-0.331280,-0.175497,0.927068,10.107590,340.336100,1.682136
23.2120,-0.320784,-0.180860,0.929724,10.419860,340.964000,1.065904
23.2278,-0.308416,-0.184703,0.933148,10.643790,341.710700,0.686559
23.2423,-0.293928,-0.189463,0.936862,10.921420,342.581500,0.487319
23.2561,-0.279568,-0.191244,0.940887,11.025380,343.451600,0.417617
23.2686,-0.267418,-0.189467,0.944770,10.921700,344.195700,0.331471
23.2829,-0.256782,-0.185619,0.948477,10.697200,344.851400,0.212683
23.2991,-0.244729,-0.185229,0.951734,10.674470,345.579400,0.075733
23.3168,-0.235066,-0.198031,0.951592,11.421860,346.124300,359.559100
23.3262,-0.220256,-0.209344,0.952713,12.083910,346.982600,359.532100
23.3394,-0.204185,-0.217214,0.954530,12.545420,347.925800,359.221300
23.3519,-0.184374,-0.238180,0.953560,13.779140,349.056700,359.254300
23.3655,-0.172785,-0.237871,0.955805,13.760890,349.753100,358.475600
23.3810,-0.160453,-0.236937,0.958184,13.705800,350.493700,357.574000
23.3953,-0.150104,-0.264216,0.952711,15.320380,351.046400,357.604900
23.4109,-0.140190,-0.277561,0.950424,16.114700,351.609200,357.439100
